# Heilbronn convex n=21
# min triangle area (normalized, mpmath 50dps): 0.0116500837098517595
# domain: convex hull of the points; value = min triangle area / hull area (scale-invariant).
# Coordinates are scaled so the hull area is 1 up to the 15-decimal truncation (~1e-15).
-0.478486584210527	0.242841230635713
-0.366128838026380	-0.328411643910608
0.070736109961868	-0.648277366514022
0.478093864153250	-0.278662810167046
0.448468809476410	0.218947603966663
0.026329174754675	0.520267300325919
-0.082607808251296	-0.589336277500253
0.399050842376963	-0.407580495679469
0.504777484744094	0.059635972274178
0.193819494567726	0.525622026081148
-0.337369370328064	0.369526210247399
-0.451444366957415	-0.167714250205100
-0.165589271047083	-0.141203653133339
0.035139796929185	-0.277165907548692
0.238324709033538	-0.190287721642327
0.256267506922372	0.044622808172309
0.060728918804608	0.194780020911076
-0.126402769096215	0.115264139851730
-0.234221709524364	0.651050911662868
-0.123893815055897	0.726281508923552
-0.345592179227448	-0.640199606751699
