# Heilbronn triangle n=21
# min triangle area (normalized, mpmath 50dps): 0.00946823042416932094
# domain: triangle (0,0),(1,0),(0,1); value = min 2*area (normalized to unit-area domain)
0.175073571086483	0.824926428913517
0.000000000000000	0.899022006688821
0.166619882858945	0.511765061267113
0.236122616169333	0.633195179172102
0.470830709515825	0.490047473328119
0.011387741059636	0.427198391842031
0.282546727128078	0.300994752674638
0.087842710937280	0.237903145451003
0.509848476246527	0.269578087923746
0.186228706825795	0.118149375046988
0.000000000000000	0.067581392208185
0.921682751895012	0.078317248104988
0.495447270875236	0.035563058689865
0.362360734073149	0.000000000000000
0.072313765251722	0.024858323040331
0.743248471705654	0.000000000000000
0.956803652172212	0.024858323040331
0.578570801931872	0.330992023741617
0.048486129746164	0.644873637385812
0.053650833359876	0.930397050301371
0.577727490225358	0.128693190345216
